No,Major,Avg,Total,Excellent,Good,Medium,Pass,Fail
27.0,0.0,76.21311475409836,61.0,0.09836065573770492,0.3770491803278688,0.19672131147540983,0.2786885245901639,0.04918032786885246
65.0,0.0,76.1864406779661,59.0,0.1016949152542373,0.2711864406779661,0.3728813559322034,0.23728813559322035,0.01694915254237288
75.0,0.0,76.15254237288136,59.0,0.06779661016949153,0.3389830508474576,0.288135593220339,0.288135593220339,0.01694915254237288
337.0,1.0,76.14516129032258,62.0,0.11290322580645161,0.3548387096774194,0.2903225806451613,0.1774193548387097,0.06451612903225806
111.0,0.0,76.13559322033899,59.0,0.0847457627118644,0.4067796610169492,0.288135593220339,0.1864406779661017,0.03389830508474576
5.0,0.0,76.0952380952381,63.0,0.15873015873015872,0.2698412698412698,0.25396825396825395,0.23809523809523808,0.07936507936507936
44.0,0.0,76.0,57.0,0.10526315789473684,0.3333333333333333,0.2631578947368421,0.2807017543859649,0.017543859649122806
105.0,0.0,75.875,56.0,0.125,0.30357142857142855,0.3392857142857143,0.19642857142857142,0.03571428571428571
285.0,1.0,75.84375,64.0,0.140625,0.296875,0.265625,0.21875,0.078125
309.0,1.0,75.83870967741936,62.0,0.08064516129032258,0.2903225806451613,0.3548387096774194,0.25806451612903225,0.016129032258064516
198.0,0.0,75.80701754385964,57.0,0.12280701754385964,0.2807017543859649,0.3333333333333333,0.21052631578947367,0.05263157894736842
212.0,0.0,75.80701754385964,57.0,0.15789473684210525,0.24561403508771928,0.3333333333333333,0.19298245614035087,0.07017543859649122
209.0,0.0,75.77586206896552,58.0,0.06896551724137931,0.3275862068965517,0.3448275862068966,0.25862068965517243,0.0
412.0,2.0,75.76271186440678,59.0,0.05084745762711865,0.3389830508474576,0.3559322033898305,0.23728813559322035,0.01694915254237288
207.0,0.0,75.75,60.0,0.15,0.3,0.3,0.13333333333333333,0.11666666666666667
230.0,0.0,75.74137931034483,58.0,0.15517241379310345,0.1724137931034483,0.3620689655172414,0.27586206896551724,0.034482758620689655
116.0,0.0,75.72413793103448,58.0,0.05172413793103448,0.41379310344827586,0.3448275862068966,0.13793103448275862,0.05172413793103448
444.0,2.0,75.6842105263158,57.0,0.14035087719298245,0.24561403508771928,0.2807017543859649,0.2807017543859649,0.05263157894736842
249.0,0.0,75.68333333333334,60.0,0.16666666666666666,0.36666666666666664,0.18333333333333332,0.16666666666666666,0.11666666666666667
94.0,0.0,75.58620689655173,58.0,0.10344827586206896,0.3620689655172414,0.20689655172413793,0.27586206896551724,0.05172413793103448
7.0,0.0,75.55,60.0,0.08333333333333333,0.3333333333333333,0.26666666666666666,0.25,0.06666666666666667
109.0,0.0,75.54838709677419,62.0,0.06451612903225806,0.3548387096774194,0.3225806451612903,0.22580645161290322,0.03225806451612903
78.0,0.0,75.50819672131148,61.0,0.09836065573770492,0.3770491803278688,0.18032786885245902,0.3114754098360656,0.03278688524590164
408.0,2.0,75.43859649122807,57.0,0.10526315789473684,0.3508771929824561,0.3684210526315789,0.10526315789473684,0.07017543859649122
400.0,2.0,75.40677966101696,59.0,0.06779661016949153,0.3559322033898305,0.288135593220339,0.23728813559322035,0.05084745762711865
236.0,0.0,75.4,60.0,0.13333333333333333,0.31666666666666665,0.2,0.3,0.05
22.0,0.0,75.37288135593221,59.0,0.1016949152542373,0.4067796610169492,0.3220338983050847,0.1016949152542373,0.06779661016949153
184.0,0.0,75.37288135593221,59.0,0.0847457627118644,0.23728813559322035,0.3559322033898305,0.3050847457627119,0.01694915254237288
332.0,1.0,75.3015873015873,63.0,0.1111111111111111,0.2857142857142857,0.30158730158730157,0.25396825396825395,0.047619047619047616
192.0,0.0,75.29310344827586,58.0,0.10344827586206896,0.3620689655172414,0.25862068965517243,0.20689655172413793,0.06896551724137931
233.0,0.0,75.27868852459017,61.0,0.06557377049180328,0.3770491803278688,0.3114754098360656,0.16393442622950818,0.08196721311475409
107.0,0.0,75.25862068965517,58.0,0.08620689655172414,0.29310344827586204,0.3275862068965517,0.2413793103448276,0.05172413793103448
291.0,1.0,75.24615384615385,65.0,0.1076923076923077,0.3230769230769231,0.2923076923076923,0.18461538461538463,0.09230769230769231
152.0,0.0,75.23214285714286,56.0,0.17857142857142858,0.2857142857142857,0.21428571428571427,0.23214285714285715,0.08928571428571429
178.0,0.0,75.15517241379311,58.0,0.15517241379310345,0.1724137931034483,0.3448275862068966,0.3103448275862069,0.017241379310344827
379.0,2.0,75.11864406779661,59.0,0.06779661016949153,0.3220338983050847,0.423728813559322,0.11864406779661017,0.06779661016949153
342.0,1.0,75.04918032786885,61.0,0.08196721311475409,0.3442622950819672,0.3114754098360656,0.19672131147540983,0.06557377049180328
26.0,0.0,75.03389830508475,59.0,0.11864406779661017,0.22033898305084745,0.3728813559322034,0.2711864406779661,0.01694915254237288
248.0,0.0,75.01754385964912,57.0,0.07017543859649122,0.2807017543859649,0.3508771929824561,0.2631578947368421,0.03508771929824561
195.0,0.0,74.93103448275862,58.0,0.10344827586206896,0.27586206896551724,0.39655172413793105,0.1724137931034483,0.05172413793103448
38.0,0.0,74.88333333333334,60.0,0.08333333333333333,0.23333333333333334,0.36666666666666664,0.2833333333333333,0.03333333333333333
370.0,2.0,74.88333333333334,60.0,0.06666666666666667,0.35,0.31666666666666665,0.18333333333333332,0.08333333333333333
470.0,2.0,74.84482758620689,58.0,0.06896551724137931,0.3793103448275862,0.22413793103448276,0.27586206896551724,0.05172413793103448
28.0,0.0,74.77586206896552,58.0,0.05172413793103448,0.3275862068965517,0.3275862068965517,0.25862068965517243,0.034482758620689655
287.0,1.0,74.75384615384615,65.0,0.1076923076923077,0.26153846153846155,0.35384615384615387,0.2,0.07692307692307693
208.0,0.0,74.7457627118644,59.0,0.1016949152542373,0.3050847457627119,0.3220338983050847,0.1864406779661017,0.0847457627118644
143.0,0.0,74.6842105263158,57.0,0.12280701754385964,0.3157894736842105,0.2631578947368421,0.19298245614035087,0.10526315789473684
274.0,1.0,74.68253968253968,63.0,0.09523809523809523,0.4126984126984127,0.1746031746031746,0.23809523809523808,0.07936507936507936
31.0,0.0,74.65,60.0,0.13333333333333333,0.2,0.31666666666666665,0.26666666666666666,0.08333333333333333
313.0,1.0,74.62903225806451,62.0,0.08064516129032258,0.27419354838709675,0.3387096774193548,0.25806451612903225,0.04838709677419355
162.0,0.0,74.61016949152543,59.0,0.1016949152542373,0.3050847457627119,0.3220338983050847,0.2033898305084746,0.06779661016949153
312.0,1.0,74.60317460317461,63.0,0.14285714285714285,0.25396825396825395,0.3492063492063492,0.1746031746031746,0.07936507936507936
455.0,2.0,74.52631578947368,57.0,0.07017543859649122,0.2631578947368421,0.3508771929824561,0.3157894736842105,0.0
9.0,0.0,74.52542372881356,59.0,0.0847457627118644,0.3050847457627119,0.23728813559322035,0.2711864406779661,0.1016949152542373
447.0,2.0,74.51666666666667,60.0,0.08333333333333333,0.3333333333333333,0.3,0.21666666666666667,0.06666666666666667
251.0,0.0,74.4920634920635,63.0,0.1111111111111111,0.25396825396825395,0.3333333333333333,0.23809523809523808,0.06349206349206349
90.0,0.0,74.48275862068965,58.0,0.15517241379310345,0.20689655172413793,0.3103448275862069,0.2413793103448276,0.08620689655172414
113.0,0.0,74.46666666666667,60.0,0.06666666666666667,0.23333333333333334,0.43333333333333335,0.21666666666666667,0.05
144.0,0.0,74.46551724137932,58.0,0.1206896551724138,0.27586206896551724,0.3275862068965517,0.1724137931034483,0.10344827586206896
199.0,0.0,74.45,60.0,0.1,0.2,0.4166666666666667,0.23333333333333334,0.05
69.0,0.0,74.42105263157895,57.0,0.12280701754385964,0.21052631578947367,0.3157894736842105,0.3157894736842105,0.03508771929824561
150.0,0.0,74.37288135593221,59.0,0.15254237288135594,0.2033898305084746,0.3389830508474576,0.2033898305084746,0.1016949152542373
250.0,0.0,74.36206896551724,58.0,0.06896551724137931,0.3275862068965517,0.3103448275862069,0.2413793103448276,0.05172413793103448
428.0,2.0,74.33333333333333,60.0,0.13333333333333333,0.3,0.25,0.18333333333333332,0.13333333333333333
49.0,0.0,74.30508474576271,59.0,0.13559322033898305,0.23728813559322035,0.2711864406779661,0.288135593220339,0.06779661016949153
126.0,0.0,74.29310344827586,58.0,0.10344827586206896,0.3275862068965517,0.27586206896551724,0.1896551724137931,0.10344827586206896
218.0,0.0,74.29310344827586,58.0,0.10344827586206896,0.2413793103448276,0.3448275862068966,0.25862068965517243,0.05172413793103448
204.0,0.0,74.28813559322033,59.0,0.05084745762711865,0.3559322033898305,0.3220338983050847,0.22033898305084745,0.05084745762711865
456.0,2.0,74.1311475409836,61.0,0.06557377049180328,0.32786885245901637,0.32786885245901637,0.21311475409836064,0.06557377049180328
57.0,0.0,74.1103448275862,58.0,0.10344827586206896,0.22413793103448276,0.39655172413793105,0.2413793103448276,0.034482758620689655
25.0,0.0,74.0701754385965,57.0,0.05263157894736842,0.2982456140350877,0.3333333333333333,0.2807017543859649,0.03508771929824561
34.0,0.0,74.06666666666666,60.0,0.08333333333333333,0.26666666666666666,0.25,0.36666666666666664,0.03333333333333333
32.0,0.0,74.05,60.0,0.08333333333333333,0.31666666666666665,0.2833333333333333,0.23333333333333334,0.08333333333333333
205.0,0.0,74.0,58.0,0.08620689655172414,0.20689655172413793,0.3620689655172414,0.29310344827586204,0.05172413793103448
307.0,1.0,73.98461538461538,65.0,0.1076923076923077,0.23076923076923078,0.35384615384615387,0.23076923076923078,0.07692307692307693
255.0,1.0,73.921875,64.0,0.109375,0.28125,0.234375,0.328125,0.046875
219.0,0.0,73.80357142857143,56.0,0.10714285714285714,0.25,0.25,0.3392857142857143,0.05357142857142857
3.0,0.0,73.8,60.0,0.11666666666666667,0.25,0.2,0.3333333333333333,0.1
86.0,0.0,73.79661016949153,59.0,0.13559322033898305,0.15254237288135594,0.2711864406779661,0.3898305084745763,0.05084745762711865
446.0,2.0,73.7457627118644,59.0,0.06779661016949153,0.2542372881355932,0.3389830508474576,0.288135593220339,0.05084745762711865
170.0,0.0,73.7,60.0,0.11666666666666667,0.2833333333333333,0.35,0.13333333333333333,0.11666666666666667
81.0,0.0,73.61016949152543,59.0,0.06779661016949153,0.2711864406779661,0.2711864406779661,0.3389830508474576,0.05084745762711865
202.0,0.0,73.54237288135593,59.0,0.1016949152542373,0.3559322033898305,0.23728813559322035,0.23728813559322035,0.06779661016949153
341.0,1.0,73.44444444444444,63.0,0.09523809523809523,0.2857142857142857,0.31746031746031744,0.23809523809523808,0.06349206349206349
476.0,2.0,73.36842105263158,57.0,0.10526315789473684,0.3333333333333333,0.3157894736842105,0.14035087719298245,0.10526315789473684
54.0,0.0,73.23728813559322,59.0,0.05084745762711865,0.288135593220339,0.2711864406779661,0.3220338983050847,0.06779661016949153
122.0,0.0,73.20338983050847,59.0,0.11864406779661017,0.3220338983050847,0.2542372881355932,0.22033898305084745,0.0847457627118644
308.0,1.0,73.19354838709677,62.0,0.08064516129032258,0.2903225806451613,0.27419354838709675,0.27419354838709675,0.08064516129032258
42.0,0.0,73.1896551724138,58.0,0.10344827586206896,0.29310344827586204,0.27586206896551724,0.25862068965517243,0.06896551724137931
244.0,0.0,73.14035087719299,57.0,0.14035087719298245,0.12280701754385964,0.3684210526315789,0.2982456140350877,0.07017543859649122
115.0,0.0,73.13333333333334,60.0,0.13333333333333333,0.21666666666666667,0.31666666666666665,0.21666666666666667,0.11666666666666667
91.0,0.0,73.08333333333333,60.0,0.1,0.23333333333333334,0.2833333333333333,0.3,0.08333333333333333
43.0,0.0,73.06666666666666,60.0,0.06666666666666667,0.25,0.36666666666666664,0.25,0.06666666666666667
284.0,1.0,73.0,66.0,0.09090909090909091,0.30303030303030304,0.24242424242424243,0.21212121212121213,0.15151515151515152
15.0,0.0,72.98360655737704,61.0,0.13114754098360656,0.19672131147540983,0.3442622950819672,0.19672131147540983,0.13114754098360656
110.0,0.0,72.91379310344827,58.0,0.08620689655172414,0.25862068965517243,0.3275862068965517,0.25862068965517243,0.06896551724137931
243.0,0.0,72.91379310344827,58.0,0.1724137931034483,0.3448275862068966,0.22413793103448276,0.13793103448275862,0.1206896551724138
70.0,0.0,72.87096774193549,62.0,0.1935483870967742,0.3064516129032258,0.1774193548387097,0.1774193548387097,0.14516129032258066
336.0,1.0,72.828125,64.0,0.03125,0.28125,0.328125,0.265625,0.09375
82.0,0.0,72.8135593220339,59.0,0.03389830508474576,0.2542372881355932,0.288135593220339,0.4067796610169492,0.01694915254237288
435.0,2.0,72.75862068965517,58.0,0.10344827586206896,0.27586206896551724,0.25862068965517243,0.2413793103448276,0.1206896551724138
48.0,0.0,72.69491525423729,59.0,0.06779661016949153,0.2033898305084746,0.4067796610169492,0.2542372881355932,0.06779661016949153
177.0,0.0,72.66666666666667,57.0,0.10526315789473684,0.2631578947368421,0.2982456140350877,0.2631578947368421,0.07017543859649122
125.0,0.0,72.62711864406779,59.0,0.1864406779661017,0.1694915254237288,0.3220338983050847,0.22033898305084745,0.1016949152542373
483.0,2.0,72.60655737704919,61.0,0.11475409836065574,0.21311475409836064,0.36065573770491804,0.22950819672131148,0.08196721311475409
294.0,1.0,72.58461538461539,65.0,0.09230769230769231,0.3076923076923077,0.18461538461538463,0.3384615384615385,0.07692307692307693
11.0,0.0,72.58333333333333,60.0,0.08333333333333333,0.26666666666666666,0.31666666666666665,0.25,0.08333333333333333
29.0,0.0,72.37704918032787,61.0,0.04918032786885246,0.2459016393442623,0.32786885245901637,0.29508196721311475,0.08196721311475409
171.0,0.0,72.09836065573771,61.0,0.04918032786885246,0.29508196721311475,0.19672131147540983,0.3770491803278688,0.08196721311475409
215.0,0.0,72.08620689655173,58.0,0.08620689655172414,0.1724137931034483,0.3103448275862069,0.3448275862068966,0.08620689655172414
241.0,0.0,72.06896551724138,58.0,0.08620689655172414,0.22413793103448276,0.3103448275862069,0.27586206896551724,0.10344827586206896
17.0,0.0,71.8360655737705,61.0,0.08196721311475409,0.29508196721311475,0.22950819672131148,0.2786885245901639,0.11475409836065574
37.0,0.0,71.78333333333333,60.0,0.08333333333333333,0.2833333333333333,0.31666666666666665,0.18333333333333332,0.13333333333333333
229.0,0.0,71.75172413793103,58.0,0.10344827586206896,0.22413793103448276,0.1896551724137931,0.41379310344827586,0.06896551724137931
270.0,1.0,71.68115942028986,69.0,0.08695652173913043,0.2898550724637681,0.2898550724637681,0.2028985507246377,0.13043478260869565
118.0,0.0,71.57627118644068,59.0,0.13559322033898305,0.3728813559322034,0.2033898305084746,0.13559322033898305,0.15254237288135594
227.0,0.0,71.48275862068965,58.0,0.10344827586206896,0.20689655172413793,0.25862068965517243,0.3793103448275862,0.05172413793103448
100.0,0.0,71.40350877192982,57.0,0.07017543859649122,0.21052631578947367,0.3157894736842105,0.2807017543859649,0.12280701754385964
139.0,0.0,71.38983050847457,59.0,0.11864406779661017,0.15254237288135594,0.2033898305084746,0.4067796610169492,0.11864406779661017
224.0,0.0,71.25,56.0,0.14285714285714285,0.17857142857142858,0.19642857142857142,0.32142857142857145,0.16071428571428573
187.0,0.0,71.15517241379311,58.0,0.06896551724137931,0.20689655172413793,0.3275862068965517,0.3103448275862069,0.08620689655172414
20.0,0.0,71.09677419354838,62.0,0.11290322580645161,0.16129032258064516,0.3064516129032258,0.3225806451612903,0.0967741935483871
84.0,0.0,70.98333333333333,60.0,0.06666666666666667,0.2,0.23333333333333334,0.4,0.1
73.0,0.0,70.93650793650794,63.0,0.15873015873015872,0.15873015873015872,0.2698412698412698,0.2857142857142857,0.12698412698412698
23.0,0.0,70.88524590163935,61.0,0.08196721311475409,0.19672131147540983,0.22950819672131148,0.3770491803278688,0.11475409836065574
338.0,1.0,70.7936507936508,63.0,0.07936507936507936,0.23809523809523808,0.3333333333333333,0.15873015873015872,0.19047619047619047
35.0,0.0,70.63333333333334,60.0,0.13333333333333333,0.11666666666666667,0.26666666666666666,0.35,0.13333333333333333
63.0,0.0,70.61666666666666,60.0,0.08333333333333333,0.16666666666666666,0.36666666666666664,0.2833333333333333,0.1
201.0,0.0,70.05084745762711,59.0,0.06779661016949153,0.22033898305084745,0.3728813559322034,0.22033898305084745,0.11864406779661017
176.0,0.0,70.03448275862068,58.0,0.15517241379310345,0.06896551724137931,0.20689655172413793,0.46551724137931033,0.10344827586206896
153.0,0.0,70.0,57.0,0.10526315789473684,0.19298245614035087,0.2807017543859649,0.2631578947368421,0.15789473684210525
53.0,0.0,69.85245901639344,61.0,0.08196721311475409,0.2459016393442623,0.16393442622950818,0.29508196721311475,0.21311475409836064
123.0,0.0,69.85,60.0,0.08333333333333333,0.26666666666666666,0.2833333333333333,0.21666666666666667,0.15
206.0,0.0,69.7741935483871,62.0,0.08064516129032258,0.24193548387096775,0.3225806451612903,0.1935483870967742,0.16129032258064516
185.0,0.0,69.59677419354838,62.0,0.08064516129032258,0.24193548387096775,0.27419354838709675,0.22580645161290322,0.1774193548387097
197.0,0.0,69.41666666666667,60.0,0.1,0.26666666666666666,0.18333333333333332,0.3,0.15
165.0,0.0,69.38983050847457,59.0,0.06779661016949153,0.2033898305084746,0.23728813559322035,0.3559322033898305,0.13559322033898305
200.0,0.0,68.84745762711864,59.0,0.1016949152542373,0.22033898305084745,0.22033898305084745,0.3050847457627119,0.15254237288135594
154.0,0.0,68.77966101694915,59.0,0.06779661016949153,0.23728813559322035,0.23728813559322035,0.288135593220339,0.1694915254237288
46.0,0.0,68.70645161290322,62.0,0.0967741935483871,0.1774193548387097,0.3225806451612903,0.25806451612903225,0.14516129032258066
77.0,0.0,68.7,60.0,0.08333333333333333,0.15,0.23333333333333334,0.36666666666666664,0.16666666666666666
50.0,0.0,68.6774193548387,62.0,0.016129032258064516,0.24193548387096775,0.3225806451612903,0.2903225806451613,0.12903225806451613
335.0,1.0,68.4,65.0,0.046153846153846156,0.27692307692307694,0.3230769230769231,0.13846153846153847,0.2153846153846154
80.0,0.0,68.11475409836065,61.0,0.03278688524590164,0.19672131147540983,0.2459016393442623,0.32786885245901637,0.19672131147540983
21.0,0.0,68.05084745762711,59.0,0.05084745762711865,0.2033898305084746,0.2711864406779661,0.23728813559322035,0.23728813559322035
108.0,0.0,68.05084745762711,59.0,0.06779661016949153,0.15254237288135594,0.3728813559322034,0.1864406779661017,0.22033898305084745
327.0,1.0,67.5625,64.0,0.078125,0.265625,0.296875,0.171875,0.1875
242.0,0.0,67.47540983606558,61.0,0.04918032786885246,0.19672131147540983,0.3770491803278688,0.16393442622950818,0.21311475409836064
2.0,0.0,67.0677966101695,59.0,0.05084745762711865,0.3050847457627119,0.15254237288135594,0.3220338983050847,0.1694915254237288
64.0,0.0,66.39344262295081,61.0,0.03278688524590164,0.19672131147540983,0.22950819672131148,0.32786885245901637,0.21311475409836064
213.0,0.0,65.85483870967742,62.0,0.06451612903225806,0.22580645161290322,0.1935483870967742,0.27419354838709675,0.24193548387096775
131.0,0.0,65.0677966101695,59.0,0.06779661016949153,0.1694915254237288,0.22033898305084745,0.3050847457627119,0.23728813559322035
194.0,0.0,64.72881355932203,59.0,0.03389830508474576,0.2033898305084746,0.23728813559322035,0.2711864406779661,0.2542372881355932
343.0,1.0,64.53125,64.0,0.078125,0.125,0.265625,0.25,0.28125
240.0,0.0,64.16129032258064,62.0,0.04838709677419355,0.12903225806451613,0.27419354838709675,0.3064516129032258,0.24193548387096775
254.0,1.0,62.09230769230769,65.0,0.046153846153846156,0.2153846153846154,0.18461538461538463,0.26153846153846155,0.2923076923076923
302.0,1.0,60.86363636363637,66.0,0.07575757575757576,0.18181818181818182,0.16666666666666666,0.22727272727272727,0.3484848484848485
140.0,0.0,59.32786885245902,61.0,0.03278688524590164,0.13114754098360656,0.21311475409836064,0.29508196721311475,0.32786885245901637
193.0,0.0,59.32786885245902,61.0,0.04918032786885246,0.16393442622950818,0.19672131147540983,0.2786885245901639,0.3114754098360656
